scenario_id,family_id,terminal_state,q_code,candidate_action_label,action_sequence,parameter_policy,rationale,confidence,label_status
7e6088c5201e,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
ce4b817b9b62,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
76cb4a0e82af,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
25a605bcdf75,F15,REPAIR,,REPAIR_F15_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
f4b857f8cf09,F15,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
8df8e345cdf3,F25,REPAIR,,REPAIR_F25_BLQ_CMTROLE,parse_source -> canonicalize_blq -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX"", ""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
d4222e4790e2,F25,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
9f0320364b70,F25,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
66ab053d8eb6,F25,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
7db89e1a3bd9,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
cacbe9bd8f48,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
c7b30bf9687a,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
a28ceaa4191c,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
ca5c0c419f25,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
4d1d6fde94ca,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
cc2fe8c113be,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
a13cced827cc,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
3849adfc7b88,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
d443e7465059,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
e6273a86b81b,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
7bfdb9928f0d,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
7641d2a5e233,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
5791baa89b82,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
b75e710d7842,F15,AUTO,,AUTO_F15_BISPECIFIC,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
e8d058c01d03,F15,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
fce38c35db9b,F25,REPAIR,,REPAIR_F25_CMTROLE,parse_source -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
d24010f9daee,F25,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
28b024e9765f,F25,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
6c0c8c24af4b,F25,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
87f7c4267ab1,F22,REPAIR,,REPAIR_F22_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
fb1d9e89f449,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
71ad656ed0d1,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
8ede937ef80f,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
92c7fe24b2f2,F15,REPAIR,,REPAIR_F15_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
8a3b9a050a11,F15,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
04829044620a,F25,REPAIR,,REPAIR_F25_BLQ_CMTROLE,parse_source -> canonicalize_blq -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX"", ""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
d45738ae624c,F25,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
4857b3c56bbf,F25,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
2bb47f5c39ea,F25,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
edd35aebecfa,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
b69fde419958,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
58d1eed1ed33,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
71921b02fb7e,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
3fc92dc06209,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
4cfc48a0cd99,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
bbdc560b6596,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
f0a6206d5903,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
994f9b1d7f15,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
16c161d136e7,F25,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
e37022be0da1,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
b557e1fbf723,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
f4fae48fbb3a,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
3b7780188dee,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
28ae152d0a87,F15,AUTO,,AUTO_F15_CELL_THERAPY,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
438c485ad3cc,F15,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
2bfb0b130085,F15,REPAIR,,REPAIR_F15_CMTROLE,parse_source -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""VECTOR_COPY|CAR_POSITIVE_CELL"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
d187f01cf063,F15,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
fe3b4bc8ed7c,F15,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
63d8e6ae2ed1,F15,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
e443af72137b,F22,REPAIR,,REPAIR_F22_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
b32771b13900,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
ab19b9a2eaab,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
19d987e01077,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
ed300f6c0f85,F15,REPAIR,,REPAIR_F15_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
3209b37f89f8,F15,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
ba6caabaf2e6,F15,REPAIR,,REPAIR_F15_BLQ_CMTROLE,parse_source -> canonicalize_blq -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""VECTOR_COPY|CAR_POSITIVE_CELL"", ""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
523f309d9169,F15,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
f9d383180134,F15,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
6553cf5f7584,F15,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
6fb532b0fa5b,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
b178032f88e2,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
4e13a14deb0a,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
5583f36598a2,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
82ea663c9b2c,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
48e12d4eb1db,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
e72ccefc827b,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
d9f67a2cfdaa,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
d07da8982652,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
017d41246ccf,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
3dedb356cccb,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
44cba72b5bf1,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
9b3c832e43f0,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
ffa4f0f0d834,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
94dd26d379d0,F15,AUTO,,AUTO_F15_CELL_THERAPY,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
43e8153da7b5,F15,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
1aef5c861fde,F15,REPAIR,,REPAIR_F15_CMTROLE,parse_source -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""VECTOR_COPY|CAR_POSITIVE_CELL"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
505b4489125e,F15,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
06b9cca2e29b,F15,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
bdb1b7ae5317,F15,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
39c74c5ce391,F22,REPAIR,,REPAIR_F22_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
5a91e5550fa6,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
dbc9a886fb76,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
a22357fa5697,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
a50cad137e90,F15,REPAIR,,REPAIR_F15_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
1f6a4c0c9613,F15,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
9b7b84c8edb9,F15,REPAIR,,REPAIR_F15_BLQ_CMTROLE,parse_source -> canonicalize_blq -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""VECTOR_COPY|CAR_POSITIVE_CELL"", ""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
664f15702b2a,F15,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
f42eee2c8ff2,F15,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
4d83d4f09dc5,F15,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
9a5832413ed4,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
01d5b15d2b93,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
2e6249821bd0,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
f920e39ef5a8,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
91bbf217b060,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
89b3e25c5463,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
4131cda93783,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
4a50d43324cd,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
b90824739f09,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
a4bd39f2f967,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
2d8f93f52846,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
ba37fa830926,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
6cdda61ea90d,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
81b536418963,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
431cc073c8c2,F27,AUTO,,AUTO_F27_MRNA,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
ae20e7807efb,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
c45b15b298fd,F27,REPAIR,,REPAIR_F27_CMTM,parse_source -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
79df4d22f2a0,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
4a64ea4976d3,F27,REPAIR,,REPAIR_F27_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
